is_drug_like,mol weight,logp,hydrogen donors,hydrogen acceptors
No,506.6720000000001,3.9757000000000016,2,6
No,540.6890000000002,4.028200000000003,2,6
No,535.7180000000003,2.198900000000002,4,6
No,535.7180000000003,2.198900000000002,4,6
No,551.7170000000002,1.6898000000000015,5,7
No,548.7130000000003,2.4441000000000015,4,6
No,532.6490000000002,1.1057000000000028,5,6
No,546.6760000000002,1.1161000000000039,4,6
No,533.6330000000003,1.3706000000000027,4,7
No,560.6590000000002,0.8782000000000028,5,8
No,543.6500000000003,0.38410000000000444,5,8
No,571.7040000000002,0.8626000000000036,4,9
No,646.8180000000003,1.658400000000005,5,8
No,553.7330000000002,1.564700000000002,4,7
No,599.7610000000003,2.992300000000002,4,7
No,579.7270000000003,1.847700000000002,4,8
No,565.7000000000003,1.5447000000000004,5,8
No,567.6910000000003,1.9782000000000002,4,7
No,579.7270000000003,1.3314000000000026,5,8
No,592.7260000000002,0.9380000000000035,5,8
No,607.7370000000003,1.625700000000002,4,9
No,593.7100000000004,1.5373000000000017,5,8
No,547.725,3.3030000000000017,3,7
No,625.8169999999999,3.022899999999999,3,8
No,561.7520000000001,3.693100000000002,3,7
No,561.7520000000001,3.693100000000002,3,7
No,626.8270000000001,4.7650200000000025,3,6
No,613.7660000000002,1.7277700000000025,5,8
No,643.8110000000003,2.482370000000002,5,9
No,705.8850000000001,1.1409700000000047,5,10
No,665.798,1.710670000000002,6,9
No,559.5010000000003,5.076400000000002,2,7
No,532.5190000000002,4.811700000000003,2,5
No,564.9310000000003,4.675000000000003,2,7
No,535.6740000000002,1.578400000000002,4,7
No,567.6910000000004,1.9782000000000002,4,7
No,639.6510000000003,2.534600000000001,4,7
No,555.7490000000003,2.5668000000000024,4,7
No,577.7110000000004,1.7558000000000014,4,7
No,627.7930000000003,1.5590000000000002,4,8
No,549.7010000000002,1.9685000000000006,4,7
No,599.7580000000004,2.231270000000001,6,8
No,625.7990000000003,3.428500000000003,4,7
No,596.7570000000002,4.440270000000006,4,6
No,535.6740000000003,1.9691000000000003,4,7
No,541.7220000000002,2.1767000000000003,4,7
No,527.6950000000003,1.9307,4,7
No,611.7720000000003,3.1716000000000024,4,7
No,610.7400000000001,3.3914700000000053,5,7
Yes,367.877,1.4227999999999998,3,4
Yes,393.91500000000013,1.8128999999999997,3,4
No,469.0100000000003,5.272000000000005,1,5
No,518.0420000000001,5.853300000000005,1,6
No,518.0420000000001,6.171200000000005,1,6
No,489.9880000000002,5.073100000000004,1,6
Yes,325.79600000000005,0.3981999999999997,3,4
No,466.05000000000024,6.160300000000005,1,3
No,483.0370000000003,5.662100000000005,1,5
Yes,452.9860000000002,4.536000000000003,2,3
Yes,415.92100000000016,2.3136,3,4
Yes,415.92100000000016,2.3136,3,4
Yes,401.89400000000006,2.1395,3,4
Yes,407.94200000000023,2.3470999999999993,3,4
Yes,367.8770000000001,1.4227999999999994,3,4
Yes,453.9740000000002,3.9310000000000027,2,4
Yes,454.98300000000023,4.883500000000004,1,5
Yes,381.90400000000005,1.8128999999999997,3,4
No,469.0100000000003,5.2736000000000045,1,5
No,483.0370000000003,5.663700000000006,1,5
No,481.02100000000024,5.416100000000005,1,5
Yes,476.96400000000017,2.7174000000000005,3,5
Yes,476.96400000000017,2.7174000000000005,3,5
Yes,476.96400000000017,2.7174000000000014,3,5
Yes,476.96400000000017,2.7174000000000005,3,5
Yes,492.9630000000002,1.9557999999999998,3,5
Yes,492.9630000000002,1.9557999999999998,3,5
Yes,492.9630000000002,1.9557999999999998,3,5
Yes,492.9630000000002,1.9557999999999998,3,5
No,511.4090000000002,3.370800000000002,3,5
Yes,370.88400000000007,4.411100000000003,2,5
No,383.61400000000015,5.057800000000002,0,4
Yes,349.1690000000001,4.4044000000000025,0,4
Yes,429.5020000000002,1.446539999999999,3,5
Yes,457.5780000000001,2.9979200000000015,3,4
Yes,392.5210000000002,1.8296600000000003,3,5
Yes,180.598,1.3156999999999994,0,3
No,543.0490000000001,2.3645999999999994,3,8
Yes,290.33000000000004,2.31407,4,3
Yes,251.293,1.8327700000000005,3,3
Yes,276.30300000000005,2.39027,4,3
Yes,237.26600000000002,1.90897,3,3
No,528.4700000000003,4.253200000000002,2,7
Yes,455.5590000000003,1.3670700000000002,5,5
Yes,461.5880000000003,1.4285700000000001,5,6
Yes,456.5470000000003,0.7620700000000007,5,6
No,416.44100000000014,2.7604700000000006,7,5
Yes,480.5650000000002,3.708300000000002,2,8
No,543.6940000000003,0.7349700000000025,6,7
No,585.7349999999999,0.2593400000000062,8,7
No,466.5420000000002,0.3344700000000038,6,6
No,505.6190000000004,1.8637700000000024,6,5
No,588.5900000000001,5.051000000000004,2,7
No,722.7610000000002,3.313070000000004,7,9
No,723.6989999999997,1.854670000000003,9,8
No,729.7019999999998,3.354470000000001,8,8
No,655.6530000000001,3.435570000000002,7,7
No,655.6530000000001,3.435570000000002,7,7
Yes,458.51800000000014,3.9739700000000004,5,4
No,537.9,5.960300000000005,2,5
Yes,450.2740000000002,3.9193000000000024,1,6
Yes,459.5060000000003,2.699600000000001,1,5
Yes,496.50400000000013,4.853270000000005,4,6
No,543.5600000000002,6.5068700000000055,3,6
No,544.5480000000002,6.1380700000000035,4,6
Yes,447.9660000000002,1.1398000000000001,1,6
Yes,461.9930000000003,1.5299000000000003,1,6
Yes,449.98200000000026,0.7115999999999996,1,6
Yes,472.0140000000001,3.7367000000000017,3,5
Yes,443.8570000000001,2.7563700000000013,5,4
Yes,436.4940000000002,-0.20318999999999704,5,6
Yes,435.41000000000025,1.3696499999999991,5,6
No,858.998,-0.8232299999999924,10,10
Yes,378.60900000000004,4.461200000000002,1,3
Yes,488.54400000000027,3.2547700000000006,3,6
No,516.5980000000003,3.733270000000001,2,7
Yes,488.54400000000027,3.2547700000000015,3,6
No,516.5980000000003,3.733270000000001,2,7
No,502.61500000000035,4.206670000000002,2,7
No,502.61500000000035,4.206670000000002,2,7
No,4870.07799999998,-16.98957999999987,49,116
No,632.7370000000003,-3.1573999999999955,6,10
Yes,315.35400000000004,2.9571000000000014,0,6
Yes,285.328,2.948500000000001,0,5
Yes,299.355,3.256920000000002,0,5
Yes,345.3800000000001,2.965700000000001,0,7
Yes,268.276,2.1172199999999997,1,5
Yes,284.27500000000003,1.8174,1,6
Yes,254.24899999999997,1.8087999999999997,1,5
Yes,288.69399999999996,2.4622,1,5
Yes,314.3010000000001,1.8259999999999998,1,7
Yes,284.27500000000003,1.8174,1,6
Yes,288.69399999999996,2.4622,1,5
Yes,456.33300000000014,4.779970000000004,3,4
Yes,451.91400000000016,4.135170000000002,3,5
Yes,474.32300000000015,4.919070000000003,3,4
Yes,469.90400000000017,4.274270000000002,3,5
No,414.7180000000003,8.02480000000001,1,1
Yes,290.271,1.5460999999999998,5,6
No,597.5720000000005,1.7086700000000021,6,7
No,651.6890000000004,2.8472700000000026,5,7
No,616.763,1.089770000000005,6,6
Yes,222.196,2.1536200000000005,2,4
Yes,302.26000000000005,1.62962,2,6
Yes,302.26,1.62962,2,6
Yes,368.2970000000001,0.8026200000000001,3,8
Yes,272.23199999999997,-1.8580799999999988,1,5
Yes,352.296,-2.3820799999999975,1,7
Yes,208.16899999999995,1.85062,3,4
Yes,436.5160000000003,2.3925,2,5
No,587.6810000000005,3.0394200000000016,2,6
No,1174.4449999999988,0.48519999999999347,8,17
No,667.1820000000004,-2.9400999999999913,6,10
Yes,294.78200000000004,2.3571999999999997,1,2
Yes,308.8090000000001,2.747300000000001,1,2
Yes,322.836,2.9933000000000005,1,2
Yes,336.86300000000006,3.3834000000000017,1,2
Yes,362.90100000000024,3.917600000000003,1,2
Yes,370.8800000000001,3.5800000000000027,1,2
Yes,346.258,1.7162000000000002,2,3
Yes,360.2849999999999,2.1063000000000005,2,3
Yes,374.31199999999995,2.352300000000001,2,3
Yes,414.3770000000002,3.276600000000002,2,3
Yes,422.3560000000001,2.939000000000001,2,3
Yes,434.4070000000002,-0.15024999999999855,5,7
Yes,423.4240000000002,0.28649000000000124,5,6
Yes,324.40000000000003,0.8296800000000002,1,4
No,1021.183,0.047470000000002344,11,13
No,547.9960000000002,2.499900000000001,2,6
No,519.9110000000003,3.415300000000002,2,5
Yes,497.95800000000025,3.558600000000002,2,5
No,513.9130000000002,2.9166000000000007,2,6
Yes,477.56900000000036,1.9812699999999999,5,6
No,529.1250000000002,5.150000000000004,4,3
No,563.1640000000001,4.339100000000003,4,4
No,505.01500000000044,1.9109999999999998,3,5
Yes,311.425,3.3066000000000026,2,3
Yes,295.302,1.6194,1,6
Yes,268.228,2.7632000000000003,0,5
Yes,325.34700000000004,3.1415000000000015,1,5
Yes,280.671,1.4969999999999999,2,5
Yes,280.671,1.4969999999999999,2,5
Yes,385.4270000000001,3.649300000000002,1,6
Yes,270.24,2.9136200000000017,0,5
No,1088.933000000001,-2.1270999999999916,8,27
No,1090.949000000001,-2.1939999999999897,8,27
No,1463.2560000000012,-4.246700000000006,10,37
No,1411.1610000000012,-4.820500000000004,10,36
No,526.6380000000004,0.07757000000000547,8,7
No,568.6750000000004,0.25497000000000464,8,7
No,676.8840000000001,3.1981700000000046,6,6
No,556.7110000000004,2.233870000000005,6,5
No,598.7480000000003,2.4112700000000027,6,5
No,710.9010000000001,3.3947700000000056,6,6
No,710.9010000000001,3.3947700000000056,6,6
No,690.8450000000003,4.2015700000000065,6,6
No,690.8450000000003,4.2015700000000065,6,6
No,520.6050000000004,4.345770000000002,2,7
No,520.6050000000004,4.345770000000002,2,7
No,538.5950000000004,4.484870000000003,2,7
No,538.5950000000004,4.484870000000003,2,7
No,534.5880000000004,3.872370000000001,2,7
No,534.5880000000004,3.872370000000001,2,7
No,552.5780000000003,4.011470000000002,2,7
No,552.5780000000003,4.011470000000002,2,7
No,520.6050000000004,4.345770000000003,2,7
No,520.6050000000004,4.345770000000003,2,7
No,538.5950000000003,4.484870000000003,2,7
No,538.5950000000003,4.484870000000003,2,7
Yes,352.29600000000005,-1.230479999999999,0,8
Yes,338.26900000000006,-1.6205799999999986,0,8
Yes,380.3500000000001,-0.4518799999999985,0,8
Yes,382.32200000000006,-1.6039799999999973,0,9
Yes,366.32300000000004,-0.8403799999999992,0,8
Yes,380.3500000000001,-0.4518799999999994,0,8
Yes,382.32200000000006,-1.256379999999998,0,9
Yes,451.3850000000002,-1.4080799999999976,0,10
Yes,472.4030000000002,-0.011279999999999957,0,10
Yes,364.3070000000001,-1.064379999999999,0,8
Yes,393.34900000000005,-1.9347799999999966,0,8
Yes,391.37700000000007,-0.781079999999998,0,7
Yes,437.40200000000016,-1.7066999999999968,0,10
No,600.5300000000002,1.2800200000000006,0,13
No,572.4760000000002,0.49981999999999993,0,13
No,656.6380000000001,2.837220000000001,0,13
No,660.5820000000002,0.533020000000002,0,15
No,628.5840000000002,2.06022,0,13
No,656.6380000000001,2.837220000000001,0,13
No,685.6360000000004,0.8038000000000018,0,15
No,544.4220000000004,0.3230200000000007,2,11
No,688.5490000000004,-2.8855799999999947,0,16
No,688.5490000000001,-2.8855799999999947,0,16
No,600.5300000000003,1.2800200000000004,0,13
No,537.0660000000003,6.186100000000005,1,6
No,547.6180000000003,5.4409000000000045,1,8
No,570.6180000000002,6.551500000000005,1,6
No,517.6360000000003,5.114900000000003,2,7
No,520.6110000000003,5.671800000000004,1,6
No,530.5660000000003,4.707500000000003,2,7
No,548.6060000000002,4.835900000000003,1,9
No,538.0540000000002,5.581100000000004,1,7
Yes,465.9660000000002,4.762820000000004,1,5
No,520.0140000000002,5.4527000000000045,2,5
No,565.902,5.795400000000003,1,6
Yes,480.9770000000002,4.9714000000000045,1,5
No,487.0060000000002,5.032900000000003,1,6
No,515.4220000000003,5.624800000000004,1,5
No,515.5170000000003,4.731800000000004,1,6
Yes,492.5170000000002,3.6212000000000018,1,8
Yes,465.5100000000002,3.852100000000001,1,6
Yes,481.9650000000002,4.366400000000003,1,6
Yes,298.38599999999997,3.0121800000000016,1,3
Yes,188.18599999999998,0.7844799999999998,2,3
Yes,287.319,1.3017800000000002,1,5
Yes,291.31,2.31517,2,4
No,510.5410000000003,4.006370000000002,3,6
No,661.7850000000002,1.0664700000000042,7,7
No,813.9810000000002,3.0764700000000023,7,7
No,822.0050000000003,0.9088700000000095,7,9
No,813.9810000000002,3.0764700000000023,7,7
No,822.0050000000003,0.9088700000000095,7,9
No,813.9810000000002,3.0764700000000023,7,7
No,683.8310000000002,3.5966700000000014,5,7
No,681.7830000000001,0.6382700000000043,5,9
No,682.7710000000002,0.03327000000000663,5,10
Yes,208.246,1.3072699999999997,4,4
Yes,294.33600000000007,0.7656699999999996,3,5
Yes,293.35200000000003,0.33867000000000025,4,4
Yes,242.691,1.9606699999999997,4,4
Yes,226.692,2.25507,3,3
Yes,226.692,2.25507,3,3
Yes,222.273,1.6156899999999994,4,4
Yes,208.09200000000004,1.39647,3,2
Yes,479.0020000000002,1.5255000000000003,3,5
No,1192.9970000000008,-4.0795999999999975,8,30
No,982.7900000000008,-2.9800999999999944,8,25
Yes,239.69899999999998,1.2678000000000003,1,3
No,936.0270000000003,2.966970000000007,8,10
No,907.9730000000004,2.186770000000009,8,10
No,698.6690000000002,4.3173600000000025,2,14
Yes,138.059,-0.09110000000000007,2,2
No,627.7460000000003,5.812270000000005,3,9
Yes,440.6060000000003,2.9505,3,5
Yes,435.8890000000001,2.5199000000000007,1,6
No,848.7640000000001,3.7905200000000026,0,18
No,533.6540000000001,2.5142700000000024,5,6
Yes,482.4410000000002,2.3627,5,10
Yes,302.23800000000006,1.988,5,7
No,611.5290000000005,-2.1449000000000003,11,15
Yes,290.271,1.5460999999999998,5,6
Yes,287.247,2.908900000000001,5,5
Yes,270.24,2.576800000000001,3,5
Yes,302.28200000000004,2.518500000000001,3,6
Yes,228.247,2.9738000000000016,3,3
Yes,194.186,1.4986,2,3
Yes,180.159,1.1956,3,3
No,652.801,0.007950000000006896,9,8
No,518.6630000000002,-0.17762999999999363,8,6
No,713.9059999999998,1.8012700000000061,8,9
No,693.89,2.980100000000003,4,8
No,679.8629999999999,2.4459000000000035,4,8
No,757.9510000000001,3.895100000000003,3,9
No,519.6870000000004,1.7112000000000023,4,5
No,604.5820000000001,2.1094200000000005,2,7
Yes,416.52900000000034,3.123470000000001,3,4
Yes,434.47000000000014,2.2533000000000003,3,6
No,851.0190000000001,0.5992700000000118,11,9
Yes,278.35200000000003,1.2775999999999994,1,3
No,536.6770000000004,1.7862700000000022,7,6
No,532.6450000000002,2.199250000000002,6,6
No,522.6500000000004,1.909770000000001,7,6
No,523.6340000000004,2.033169999999999,7,6
No,557.6950000000004,3.4807700000000015,6,5
No,557.6950000000004,3.4807700000000015,6,5
No,507.6350000000004,2.3275699999999997,6,5
No,470.6620000000004,2.1491700000000016,6,5
No,528.6980000000004,1.864670000000002,7,6
No,514.6710000000004,1.4745700000000022,7,6
No,500.64400000000046,1.0844700000000014,7,6
No,500.64400000000035,1.2269700000000026,7,6
No,530.6740000000003,0.7382400000000049,9,6
No,444.5840000000002,0.24254000000000459,8,5
No,516.6470000000003,0.3481400000000054,9,6
Yes,174.631,0.5677699999999999,2,1
Yes,196.25300000000001,2.637670000000001,2,1
Yes,148.209,1.58751,2,1
Yes,148.20899999999997,1.58751,2,1
Yes,270.33199999999994,2.818570000000001,2,3
Yes,430.4640000000001,0.63642,0,9
No,529.5240000000002,1.4283999999999994,0,11
No,645.6180000000003,2.2889,1,11
No,638.6270000000002,1.9896200000000002,1,11
No,817.7540000000004,3.5170200000000023,1,16
No,462.55500000000035,-1.7364299999999941,8,6
No,538.6530000000004,0.004870000000005703,8,6
Yes,468.60500000000025,4.372200000000002,4,5
Yes,476.4450000000003,2.3377999999999997,0,9
Yes,439.4310000000001,3.696600000000002,1,7
No,503.5380000000003,3.6079700000000017,4,6
Yes,488.52300000000025,3.730070000000002,4,5
No,536.9950000000002,4.8663700000000025,4,5
No,520.5400000000003,4.352070000000002,4,5
No,532.5760000000004,4.221570000000003,4,6
No,520.5400000000003,4.352070000000002,4,5
No,532.5760000000004,4.221570000000003,4,6
No,520.5400000000003,4.352070000000002,4,5
No,532.5760000000004,4.221570000000003,4,6
No,516.5770000000003,4.521390000000003,4,5
No,502.5500000000003,4.212970000000003,4,5
Yes,489.51100000000025,3.125070000000001,4,6
No,506.51300000000026,3.869170000000002,4,5
No,518.5490000000002,3.7386700000000017,4,6
No,506.51300000000026,3.869170000000002,4,5
No,518.5490000000002,3.738670000000001,4,6
No,506.51300000000026,3.869170000000002,4,5
No,502.55000000000024,4.038490000000001,4,5
Yes,488.52300000000025,3.730070000000002,4,5
Yes,438.5280000000002,2.301570000000001,4,4
No,719.8690000000001,1.5936700000000052,8,9
Yes,361.785,1.8496000000000001,1,6
Yes,425.80900000000014,3.162500000000002,1,7
Yes,420.34000000000003,3.170600000000001,2,3
Yes,331.42,0.3151700000000021,4,4
No,507.6160000000001,1.4339700000000015,5,5
Yes,228.25100000000003,2.3425000000000002,1,3
Yes,161.613,1.5004,1,2
Yes,406.4610000000001,2.430270000000001,2,4
Yes,388.4710000000002,2.29117,2,4
No,606.6500000000003,1.023670000000004,8,6
No,639.6790000000002,2.2871700000000024,7,6
No,639.6790000000002,2.2871700000000024,7,6
No,654.6940000000002,2.3084700000000016,8,6
No,566.7070000000004,0.3238700000000068,8,6
No,599.7360000000004,1.587370000000003,7,6
No,599.7360000000003,1.587370000000004,7,6
No,614.7510000000003,1.6086700000000032,8,6
No,681.7830000000001,0.6382700000000043,5,9
No,813.9810000000002,3.0764700000000023,7,7
No,662.7690000000002,1.037600000000006,5,8
No,813.9810000000002,3.0764700000000023,7,7
No,681.8150000000002,3.372670000000002,5,7
No,689.8390000000002,2.073870000000003,7,7
No,644.7770000000003,1.5838700000000054,8,7
Yes,379.468,2.78167,5,4
Yes,321.37699999999995,1.8121699999999998,3,5
No,538.5300000000002,4.609770000000002,4,5
No,506.51300000000026,3.869170000000002,4,5
No,502.5500000000003,4.212970000000002,4,5
No,517.5650000000003,3.9163900000000025,4,6
No,503.53800000000024,3.433490000000001,4,6
Yes,419.57300000000015,3.760970000000002,2,3
No,516.5770000000003,4.521390000000003,4,5
No,530.6040000000004,4.829810000000004,4,5
No,530.6040000000004,4.829810000000004,4,5
No,530.6040000000004,4.829810000000004,4,5
No,530.6040000000004,4.829810000000004,4,5
No,530.6040000000004,4.829810000000004,4,5
No,534.5670000000003,4.660490000000003,4,5
No,538.5300000000003,4.491170000000002,4,5
No,538.5300000000003,4.491170000000002,4,5
No,517.5650000000003,3.9163900000000025,4,6
No,512.6140000000004,4.690710000000004,4,5
No,512.6140000000004,4.690710000000004,4,5
Yes,498.58700000000033,4.382290000000003,4,5
Yes,498.58700000000033,4.382290000000003,4,5
Yes,498.58700000000033,4.382290000000003,4,5
Yes,484.5600000000003,4.073870000000003,4,5
Yes,499.57500000000033,3.7772900000000025,4,6
Yes,499.57500000000033,3.7772900000000025,4,6
No,520.5400000000003,4.352070000000002,4,5
No,516.5770000000003,4.521390000000003,4,5
No,512.6140000000004,4.690710000000004,4,5
No,578.7130000000002,3.929000000000001,4,5
No,549.6540000000002,-0.5245299999999946,4,7
No,542.618,0.46787000000000467,4,7
No,551.9910000000001,1.9674999999999996,2,8
No,647.1610000000001,2.943600000000001,1,8
No,548.9950000000001,1.5405999999999995,2,9
No,561.7050000000003,1.167700000000004,3,7
No,600.1050000000002,1.1467000000000007,2,8
No,600.7460000000001,2.4216700000000015,4,7
No,593.7100000000003,3.4140699999999997,4,7
No,643.1700000000001,4.088770000000002,5,7
No,635.231,4.623200000000003,3,7
No,636.179,2.5740700000000007,4,7
No,605.0880000000003,3.8100000000000023,2,5
No,714.636,4.8121000000000045,2,9
No,621.2040000000002,4.234700000000003,3,7
No,601.7340000000002,1.0796700000000032,4,8
No,635.191,3.075070000000001,4,7
No,635.191,2.8699700000000012,4,8
No,541.6300000000001,1.8098700000000005,4,6
Yes,465.94100000000014,2.673800000000001,3,5
Yes,491.9470000000002,4.224400000000003,2,7
No,505.97400000000016,4.614500000000004,2,7
No,502.5500000000002,4.038490000000001,4,5
No,516.5770000000002,4.346910000000002,4,5
No,516.5770000000002,4.346910000000002,4,5
No,516.5770000000002,4.346910000000002,4,5
No,516.5770000000002,4.346910000000002,4,5
