smiles,dataset,num_atoms,num_bonds,tox21_avg_bond_importance,tox21_max_bond_importance,esol_avg_bond_importance,esol_max_bond_importance,chembl_avg_bond_importance,chembl_max_bond_importance
O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,ChEMBL,26,56,0.010079467,0.017271556,1.6753628,2.257928,9.632772e-05,0.00015370717
COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2,ChEMBL,27,60,0.009166967,0.0137484865,1.684299,2.5501728,3.662197e-06,5.8092833e-06
N#Cc1ccccc1S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,ChEMBL,27,58,0.009681811,0.016453668,1.600753,2.1743011,3.6075428e-06,5.5020005e-06
O=S(=O)(c1ccccc1)C1CCN(CCc2ccccc2)CC1,ChEMBL,23,50,0.009444939,0.016301055,1.7511766,2.5062397,5.539157e-05,0.000100836085
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2ccccc12,ChEMBL,22,50,0.015031969,0.02613044,1.9443921,3.1529474,1.2126557e-07,2.866941e-07
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2ccc(Cl)cc12,ChEMBL,23,52,0.015063705,0.026079942,1.8647397,3.241489,4.0649e-07,9.809905e-07
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccc4ccccc34)[nH]c2c1,ChEMBL,27,62,0.014201466,0.0250978,1.6804246,2.7030783,3.5907107e-08,7.291058e-08
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(C3CCCCC3)[nH]c2c1,ChEMBL,23,52,0.008886688,0.013514594,1.8888263,3.2644813,1.8614715e-08,5.4827744e-08
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2c(Cl)cccc12,ChEMBL,23,52,0.014823879,0.025784902,1.8437825,2.9766364,2.059572e-07,5.9675654e-07
c1ccc(-c2[nH]c3ccccc3c2C2CCNCC2)cc1,ChEMBL,21,48,0.015592632,0.021774447,2.1501503,3.2906823,6.852916e-08,1.8147858e-07
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccsc3)[nH]c2c1,ChEMBL,22,50,0.015215899,0.025817987,1.9281626,3.222305,3.781519e-05,0.00010945178
COC(=O)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,ChEMBL,21,46,0.010961613,0.017383356,2.0305853,3.279228,8.958475e-08,1.9704876e-07
Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2CCCNC2)cc1,ChEMBL,23,52,0.016171025,0.022286873,2.115367,3.1028104,1.5475523e-08,3.5597996e-08
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccc4ccccc4c3)[nH]c2c1,ChEMBL,27,62,0.014473012,0.025427055,1.7210517,2.6630242,5.2075062e-08,1.0010349e-07
c1ccc(CCN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,ChEMBL,29,66,0.011098294,0.019840691,1.5693175,2.3829079,2.019709e-06,5.849931e-06
Fc1cccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccccc3)[nH]c12,ChEMBL,23,52,0.014932786,0.025838275,1.8797563,2.9102063,2.9334277e-08,5.9330066e-08
Fc1ccc(-c2[nH]c3cc(F)ccc3c2[C@@H]2CNCC[C@H]2F)cc1,ChEMBL,24,54,0.0155098485,0.02592754,1.9239354,2.9843817,3.0320738e-08,5.7836914e-08
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccnc3)[nH]c2c1,ChEMBL,23,52,0.01528363,0.026219044,1.8522983,3.0688114,9.884924e-07,2.2427912e-06
c1ccc(CCN2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,ChEMBL,29,66,0.011265485,0.01988639,1.5630844,2.3829079,1.684068e-06,4.91243e-06
Fc1ccc2[nH]c(-c3ccccc3)c([C@@H]3CNCC[C@H]3F)c2c1,ChEMBL,23,52,0.015224262,0.026111674,1.9218979,3.2047224,6.040812e-08,1.2427171e-07
CN1CCCC(c2c(-c3ccccc3)[nH]c3ccccc23)C1,ChEMBL,22,50,0.013748964,0.019675119,2.051218,3.1411057,2.515628e-06,6.3091343e-06
c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,ChEMBL,28,64,0.012594784,0.023254104,1.6250404,2.4680116,1.1981758e-06,4.13319e-06
CN1CCCCC1c1c(-c2ccccc2)[nH]c2ccccc12,ChEMBL,22,50,0.014090185,0.022452116,2.035574,3.135994,4.2034917e-06,9.488505e-06
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2cc(Cl)ccc12,ChEMBL,23,52,0.015014417,0.025904201,1.8717237,3.1734939,3.385138e-07,8.443981e-07
c1ccc(-c2[nH]c3ccccc3c2C2CCCNC2)cc1,ChEMBL,21,48,0.015640574,0.021779072,2.1582565,3.2906823,6.1895555e-08,1.7046099e-07
O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,ChEMBL,26,58,0.013629977,0.028262893,1.7058158,2.5965288,2.1737439e-07,4.7594995e-07
O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N[C@@H]1N=C(c2ccccc2)c2ccccc2N(CC(F)(F)F)C1=O,ChEMBL,41,88,0.0069767986,0.013998097,1.0664409,1.4620731,0.00061042083,0.0029086452
Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,ChEMBL,30,66,0.012353368,0.023430768,1.4627938,1.7712704,0.000801461,0.0035896744
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,ChEMBL,28,60,0.005944996,0.009170272,1.4070803,1.9509113,0.01349201,0.042137854
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccc(Cl)c3)C2)cc1,ChEMBL,30,66,0.011572724,0.023202807,1.4982316,1.9620278,0.004775806,0.01047956
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(c3ccncc3)C2=O)cc1,ChEMBL,28,62,0.013423294,0.027025182,1.5848218,2.1677172,0.4618439,1.0235921
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(c3cccc4ncccc34)C2=O)cc1,ChEMBL,32,72,0.012415149,0.026172962,1.443884,1.964684,0.15970886,0.37281963
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(Cc3ccccc3)C2=O)cc1,ChEMBL,29,64,0.011778593,0.022902638,1.5973077,2.1122959,0.24117026,0.57309115
N#Cc1ccc(Cn2cncc2CN(Cc2cccnc2)[C@H]2CCN(Cc3ccccc3)C2=O)cc1,ChEMBL,36,80,0.009909593,0.01968205,1.2346952,1.7505155,0.1625196,0.4983371
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,ChEMBL,30,66,0.01178396,0.022861484,1.5291926,2.0530114,0.40136576,0.9518701
CCCCN(Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(Cc2ccccc2)C1=O,ChEMBL,33,72,0.0075105545,0.015261857,1.3736222,1.9120425,0.003722116,0.010223161
O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccc(Cl)cc23)CC1,ChEMBL,30,68,0.009016089,0.013109015,1.4373004,2.227035,2.0026606e-05,5.5362296e-05
O=C1NCCN1CCN1CCC(c2cn(C3CCCCC3)c3ccc(Cl)cc23)CC1,ChEMBL,30,68,0.0057767592,0.007982474,1.4210654,2.4873447,3.994934e-06,7.4516365e-06
CCC(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,22,48,0.013801633,0.019887716,2.1136847,3.1415443,7.686368e-09,1.754595e-08
O=C1NCCN1CCN1CC=C(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,ChEMBL,31,70,0.009816713,0.014698364,1.4555727,2.188336,3.5636527e-05,8.6055465e-05
CC(C)(C)c1ccc2c(ccn2-c2ccc(F)cc2)c1,ChEMBL,20,44,0.021997608,0.046906486,2.513665,3.6640902,3.2458454e-06,9.868871e-06
O=C1NCCN1CCN1CCC(C2CN(c3ccc(F)cc3)c3ccccc32)CC1,ChEMBL,30,68,0.008144094,0.012242377,1.4641104,2.2431448,8.2416245e-06,1.9450465e-05
O=C(O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,ChEMBL,34,76,0.007152054,0.015572457,1.2778234,2.0363646,0.0025909515,0.0070091006
Fc1ccc(-n2cc(C3CCN(CCN4CCN=C4S)CC3)c3ccccc32)cc1,ChEMBL,30,68,0.0091456575,0.013640654,1.5007657,2.2753587,1.0082917e-06,3.3597846e-06
CCC(O)(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,23,50,0.014096013,0.025960704,2.0197027,2.8767583,2.636654e-06,9.286148e-06
O=C(O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,ChEMBL,33,74,0.0084991185,0.018344477,1.3235484,2.0980725,0.0037443142,0.008339521
CC(=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,20,44,0.023685222,0.045573585,2.3054793,3.2555194,1.462943e-06,3.923692e-06
CCCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,20,44,0.018556548,0.02723641,2.3997152,3.4214282,7.34493e-07,2.8301195e-06
CCC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,21,46,0.01748148,0.03152872,2.1479366,3.0954568,1.213221e-05,3.5830617e-05
CC(C)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,20,44,0.020334417,0.035808202,2.3789217,3.4110153,1.0528082e-06,3.1424406e-06
CN(C)Cc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,21,46,0.016589934,0.02681044,2.2529721,3.263935,2.2253651e-05,5.146535e-05
CCC(=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,21,46,0.01897621,0.031872436,2.278566,3.1274514,9.918803e-06,2.494574e-05
CC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,20,44,0.021256723,0.040606,2.233895,3.248148,4.913595e-05,0.00016575138
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccccc23)CC1,ChEMBL,30,68,0.009177051,0.013205292,1.4971583,2.2753587,3.6653198e-06,9.333535e-06
CCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,ChEMBL,19,42,0.022336846,0.036594924,2.540736,3.5423322,9.974822e-07,2.7195968e-06
COC(=O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,ChEMBL,35,78,0.006267304,0.011788775,1.2511076,1.9781828,0.0003468857,0.002347932
CS(=O)(=O)Nc1ccc2c(c1)C(O)CC1(CCN(C3CCc4cc(C#N)ccc4C3)CC1)O2,ChEMBL,33,74,0.006801734,0.009800054,1.2833596,1.7685533,2.770019e-08,7.296645e-08
CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,ChEMBL,35,76,0.006821989,0.0154989045,1.1886047,2.0369427,0.014177091,0.055090662
COC(=O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,ChEMBL,34,76,0.007068491,0.012276392,1.2924291,2.0363646,5.6589248e-05,0.00014197573
Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1,ChEMBL,23,52,0.015953688,0.022580354,2.0636353,3.0102782,1.8149214e-07,5.3793264e-07
Oc1ccc2[nH]c(CN3CCC(Cc4ccc(F)cc4)CC3)nc2c1,ChEMBL,25,56,0.012843498,0.021436002,1.8148859,2.5990229,0.005249459,0.0104205385
Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,ChEMBL,33,74,0.010607982,0.024076607,1.356445,2.0762138,0.00829768,0.023375519
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,ChEMBL,22,50,0.01594275,0.019886598,1.9845423,3.015585,4.2502558e-07,1.0274084e-06
COc1ccc(C2CCN(CC[C@H]3CCOc4ccccc43)CC2)cc1OC,ChEMBL,28,62,0.0057563717,0.008091058,1.4432662,2.0932503,2.3118334e-06,4.668195e-06
COc1ccc(C2CCN(CCC3CCOc4ccccc43)CC2)cc1OC,ChEMBL,28,62,0.0057563717,0.008091058,1.4432662,2.0932503,2.3118334e-06,4.668195e-06
N#Cc1ccc2cc1Oc1cccc(c1)CN1CC[C@@H](NCc3cncn3C2)C1=O,ChEMBL,30,68,0.013899552,0.027482541,1.5264193,2.1454527,7.938165e-06,2.0451747e-05
N#Cc1ccc2cc1Oc1cccc(c1)C(c1ccccc1)N1CCC(NCc3cncn3C2)C1=O,ChEMBL,36,82,0.012596944,0.025630288,1.2823808,1.8564464,6.3892107e-06,1.8902536e-05
N#Cc1ccc2cc1Oc1cccc(c1)C(c1cccc(Cl)c1)N1CCC(NCc3cncn3C2)C1=O,ChEMBL,37,84,0.012424861,0.025276579,1.2370639,1.8062725,1.7334685e-05,5.297228e-05
CN1CCc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CC[C@H]1C2=O,ChEMBL,35,80,0.011491173,0.024691254,1.3663628,2.0806835,0.0002134385,0.0007633752
N#Cc1ccc2cc1Oc1cccc(c1)CN1CC[C@H](NCc3cncn3C2)C1=O,ChEMBL,30,68,0.013899552,0.027482541,1.5264193,2.1454527,7.938165e-06,2.0451747e-05
CN1CCc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CC[C@@H]1C2=O,ChEMBL,35,80,0.011491173,0.024691254,1.3663628,2.0806835,0.0002134385,0.0007633752
CC1c2ccc(C#N)c(c2)Oc2cccc(c2)CN2CCC(NCc3cncn31)C2=O,ChEMBL,31,70,0.0121488655,0.020788476,1.5000718,2.0969648,8.444453e-06,2.2359944e-05
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@@H](NC(=O)Cc3cncn3C2)C1=O,ChEMBL,35,80,0.013123414,0.027894493,1.3132908,2.0806837,0.00058563857,0.0018251622
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,ChEMBL,32,74,0.012363076,0.02490018,1.4909,2.266026,5.3061876e-06,1.4127201e-05
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,ChEMBL,32,74,0.012363076,0.02490018,1.4909,2.266026,5.3061876e-06,1.4127201e-05
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCO3)N1CC[C@@H](NCc3cncn3C2)C1=O,ChEMBL,33,76,0.0114653995,0.023369119,1.3892189,2.1775396,1.7280085e-05,4.482505e-05
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@@H](NCc3cncn3C2)C1=O,ChEMBL,33,76,0.01390361,0.029616829,1.4503238,2.2067857,4.750386e-05,0.00013098671
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCO3)N1CC[C@H](NCc3cncn3C2)C1=O,ChEMBL,33,76,0.0114653995,0.023369119,1.3892189,2.1775396,1.7280085e-05,4.482505e-05
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@H](NC(=O)Cc3cncn3C2)C1=O,ChEMBL,35,80,0.013123414,0.027894493,1.3132908,2.0806837,0.00058563857,0.0018251622
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CCC(NCCc3cncn3C2)C1=O,ChEMBL,34,78,0.012403898,0.026963506,1.4058865,2.14188,2.9251138e-05,8.384362e-05
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCC3)N1CC[C@@H](NCc3cncn3C2)C1=O,ChEMBL,33,76,0.011180137,0.022777941,1.4342537,2.1973586,3.0921817e-06,8.294706e-06
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@H](CC3)N1CC[C@H](NCc3cncn3C2)C1=O,ChEMBL,32,74,0.012363076,0.02490018,1.4909,2.266026,5.3061876e-06,1.4127201e-05
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCC3)N1CC[C@H](NCc3cncn3C2)C1=O,ChEMBL,33,76,0.011180137,0.022777941,1.4342537,2.1973586,3.0921817e-06,8.294706e-06
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CC3)N1CC[C@H](NCc3cncn3C2)C1=O,ChEMBL,32,74,0.012363076,0.02490018,1.4909,2.266026,5.3061876e-06,1.4127201e-05
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@H](NCc3cncn3C2)C1=O,ChEMBL,33,76,0.01390361,0.029616829,1.4503238,2.2067857,4.750386e-05,0.00013098671
CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,ChEMBL,41,94,0.009467571,0.019418953,1.1582874,1.8150818,8.934747e-06,3.8428272e-05
O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,ChEMBL,27,58,0.010437814,0.020407632,1.6593794,2.053764,8.0274185e-07,1.2197851e-06
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,ChEMBL,29,62,0.008797383,0.017218988,1.4499733,1.9334764,0.008165126,0.026187818
CCCCCCCN(CC)CCCCc1ccc([N+](=O)[O-])cc1,ChEMBL,23,46,0.0031999692,0.0059040952,1.7922826,2.3011434,1.22033414e-08,4.2159453e-08
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,ChEMBL,23,46,0.002818071,0.0043840185,1.8012424,2.238659,1.5585628e-14,2.7365495e-14
CCC[S+]([O-])CCCN(CC)CC(O)COc1ccc(C#N)cc1,ChEMBL,24,48,0.003141484,0.0049053924,1.5828896,2.1206293,0.00074638025,0.001763704
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,ChEMBL,35,76,0.0065570427,0.012579097,1.194767,1.5961314,2.9920676e-07,9.281581e-07
CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,ChEMBL,26,56,0.010571233,0.020183213,1.6781318,2.2389376,3.7132043e-06,1.3123283e-05
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,ChEMBL,32,66,0.0067275334,0.015215425,1.3343712,1.7555703,0.024810906,0.0570069
COc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,ChEMBL,29,64,0.0098808,0.023087565,1.4527024,2.1385903,0.0008673951,0.0022498881
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,ChEMBL,27,60,0.012550873,0.029234495,1.625447,2.2877102,0.0007447895,0.0013007231
CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,ChEMBL,34,80,0.005445549,0.011447677,1.2185782,1.9858987,1.2073241e-05,3.8176047e-05
O=C(NC[C@@H]1CCC[C@H]1C(O)CCc1ccccc1)c1ccc(OC(F)(F)F)cc1,ChEMBL,30,64,0.006304688,0.011405868,1.4003189,1.9194909,0.00047553531,0.0011289073
O=C(NCc1ccccc1)[C@@H]1CCC[C@H]1C(O)CCc1ccc(OC(F)(F)F)cc1,ChEMBL,30,64,0.006047209,0.010762535,1.4246018,2.0050178,0.010912646,0.028756935
N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CC1,ChEMBL,26,58,0.013322084,0.0228853,1.7615087,2.2210805,0.0008788266,0.0031139096
Cn1c(=O)nc(NC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc21,ChEMBL,32,74,0.009426708,0.015017029,1.3696015,2.224001,0.00067965034,0.0018260417
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc(C)cc2)CC1,ChEMBL,29,62,0.0047523947,0.008815537,1.3916905,1.918376,0.0074419244,0.01936793
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc(C)cc3)CC2)c1,ChEMBL,31,66,0.00475249,0.0085563455,1.3157972,1.8514807,0.0013086918,0.0033932775
CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC(C)C)CC2)c1,ChEMBL,29,60,0.0027767406,0.004887452,1.3573148,1.9791689,8.7068895e-07,3.0433687e-06
CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC3CCCCC3)CC2)c1,ChEMBL,32,68,0.0027252887,0.0048185857,1.2492224,1.7936218,1.8307748e-05,9.116976e-05
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC(C)C)CC2)c1,ChEMBL,28,58,0.0029481973,0.005215668,1.4159174,2.0498533,5.321194e-06,1.4701231e-05
O=C(Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1)C1CC1,ChEMBL,33,72,0.003002149,0.0052377614,1.310328,2.0080426,0.028779387,0.07182997
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,ChEMBL,31,66,0.0028830844,0.0051213955,1.2976946,1.8514807,0.00011152245,0.0003157403
CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,ChEMBL,33,72,0.0033097859,0.0056495992,1.2305777,1.7392695,3.8369868e-05,0.00013747279
CN(C)C(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN)c1ccccc1,ChEMBL,28,60,0.008911111,0.015308197,1.5505576,2.27154,7.258379e-08,1.7177743e-07
O=C(c1ccccc1F)N1CCC(CCc2ccc(F)cc2F)CC1,ChEMBL,25,54,0.012135768,0.01717063,1.9048948,2.6447587,7.0692545e-07,1.5993089e-06
O=C(NCc1ccc(OC(F)(F)F)cc1)[C@@H]1CCC[C@H]1C(O)CCc1ccccc1,ChEMBL,30,64,0.0060481075,0.010762535,1.4244107,2.0050178,0.010887818,0.028756952
CC(C)[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,ChEMBL,41,84,0.0037571457,0.006516222,0.6104378,0.90336317,0.3885949,0.8121164
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,ChEMBL,43,92,0.003919065,0.0076454645,1.0657396,1.3674545,0.012460404,0.039820097
O=C(N[C@H]1CN2CCC1CC2)c1ccc2ccoc2c1,ChEMBL,20,46,0.013725635,0.024214983,2.191648,3.1041374,0.00022627637,0.00040590233
O=C(N[C@H]1CN2CCC1CC2)c1ccc2occc2c1,ChEMBL,20,46,0.0137127265,0.024171922,2.168016,3.1169472,0.00040193702,0.00071775855
O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1,ChEMBL,18,40,0.01344578,0.02216437,2.4423618,3.4347565,1.878062e-05,4.1409803e-05
O=C(N[C@H]1CN2CCC1CC2)c1ccc2ccsc2c1,ChEMBL,20,46,0.013416587,0.023541171,2.1978908,3.1178517,0.0021707148,0.0036640759
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccc(C#N)cc4)C[C@H]23)CC1,ChEMBL,39,86,0.005308195,0.012282858,1.1686778,1.619638,1.6768301e-05,3.905403e-05
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccc5c(N)noc5c4)C[C@H]23)CC1,ChEMBL,41,92,0.005576377,0.0132464,1.0860314,1.5406313,0.0021511645,0.0051807463
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,ChEMBL,33,74,0.004557645,0.007600585,1.3509609,2.0545816,0.009874124,0.041857786
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCCC1)c1ccccc1,ChEMBL,34,76,0.0042861253,0.007188677,1.3002836,1.9941531,0.007681387,0.033282317
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)CCC(F)(F)F)c1ccccc1,ChEMBL,35,76,0.003856871,0.006778626,1.2161512,1.7777667,0.0009899724,0.004053191
N[C@H]1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CC[C@@H]1c1cc(F)c(F)c(F)c1.O=C(O)C(F)(F)F,ChEMBL,38,80,0.0063926727,0.013020095,1.161558,1.6388294,2.0178613e-05,3.6065787e-05
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,ChEMBL,31,70,0.010471652,0.017962344,1.4955051,2.0382788,0.0014222438,0.0033502476
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)ccc2o1,ChEMBL,31,70,0.010472729,0.017922057,1.4961401,2.0382788,0.002317294,0.005437307
CC(=O)Nc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,ChEMBL,32,70,0.009344188,0.015895866,1.44326,1.9745829,0.000107713895,0.00026600822
COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,ChEMBL,31,68,0.009856084,0.017198335,1.5049764,2.0382788,0.00020946814,0.000435961
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,ChEMBL,32,70,0.005122538,0.007817796,1.4496927,1.790103,2.7129101e-05,0.000102431724
CC(=O)N1CCN(Cc2ccc3c(c2)CC[C@H](N2CCN(CCc4ccc(F)cc4)CC2=O)C3)CC1,ChEMBL,36,80,0.005186015,0.008060145,1.2615321,1.5722619,7.161809e-05,0.0002203724
O=C(NC1CCN(C2CCc3cc4c(cc32)OCO4)CC1)c1cc(=O)c2cc(F)ccc2o1,ChEMBL,33,76,0.009760615,0.016863802,1.4117299,1.9147469,4.639416e-06,1.0432371e-05
CC(=O)Nc1ccc2c(c1)C(N1CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC1)CC2,ChEMBL,34,76,0.008764036,0.015086936,1.365218,1.8584309,4.7509528e-07,1.0579593e-06
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(Cl)cc3)CC1=O)C2,ChEMBL,32,70,0.0050966884,0.007817082,1.4204425,1.790103,0.0001788806,0.0006821824
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3cccc(C(F)(F)F)c3)CC1=O)C2,ChEMBL,35,76,0.0043522865,0.009134239,1.2910002,1.6366656,4.513887e-06,1.7527651e-05
O=C(/C=C/c1ccc(C(F)(F)F)cc1)N1CCC[C@H]1CN1CCCC1,ChEMBL,25,54,0.0065850443,0.014521408,1.8047234,2.427901,3.4053135e-06,9.044534e-06
